,SalesOrderID,TotalDue,NumberofItems,OnlineOrderFlag
924,44583,3953.9884,1,online
925,44584,3953.9884,1,online
926,44585,3953.9884,1,online
927,44586,3953.9884,1,online
928,44587,3953.9884,1,online
929,44588,772.5036,1,online
930,44589,3756.989,1,online
931,44590,3953.9884,1,online
932,44591,772.5036,1,online
933,44592,3953.9884,1,online
934,44593,3953.9884,1,online
935,44594,3953.9884,1,online
936,44595,3756.989,1,online
937,44596,3953.9884,1,online
938,44597,3953.9884,1,online
939,44598,3729.364,1,online
940,44599,3953.9884,1,online
941,44600,3953.9884,1,online
942,44601,3756.989,1,online
943,44602,3953.9884,1,online
944,44603,772.5036,1,online
945,44604,772.5036,1,online
946,44605,3953.9884,1,online
947,44606,3953.9884,1,online
948,44607,3953.9884,1,online
949,44608,3953.9884,1,online
950,44609,3953.9884,1,online
951,44610,3953.9884,1,online
952,44611,3953.9884,1,online
953,44612,3953.9884,1,online
954,44613,3953.9884,1,online
955,44614,3953.9884,1,online
956,44615,3953.9884,1,online
957,44616,3953.9884,1,online
958,44617,3953.9884,1,online
959,44618,3953.9884,1,online
960,44619,3953.9884,1,online
961,44620,3953.9884,1,online
962,44621,3953.9884,1,online
963,44622,3953.9884,1,online
964,44623,3953.9884,1,online
965,44624,772.5036,1,online
966,44625,3953.9884,1,online
967,44626,3953.9884,1,online
968,44627,3729.364,1,online
969,44628,3729.364,1,online
970,44629,3953.9884,1,online
971,44630,3953.9884,1,online
972,44631,3953.9884,1,online
973,44632,3953.9884,1,online
974,44633,3953.9884,1,online
975,44634,3953.9884,1,online
976,44635,3953.9884,1,online
977,44636,3953.9884,1,online
978,44637,3953.9884,1,online
979,44638,3953.9884,1,online
980,44639,772.5036,1,online
981,44640,3953.9884,1,online
982,44641,3953.9884,1,online
983,44642,772.5036,1,online
984,44643,3953.9884,1,online
985,44644,3953.9884,1,online
986,44645,3756.989,1,online
987,44646,3756.989,1,online
988,44647,3953.9884,1,online
989,44648,3756.989,1,online
990,44649,3756.989,1,online
991,44650,3729.364,1,online
992,44651,3953.9884,1,online
993,44652,3729.364,1,online
994,44653,772.5036,1,online
995,44654,3953.9884,1,online
996,44655,3756.989,1,online
997,44656,3953.9884,1,online
998,44657,3729.364,1,online
999,44658,3953.9884,1,online
1000,44659,3953.9884,1,online
1001,44660,3953.9884,1,online
1002,44661,772.5036,1,online
1003,44662,3729.364,1,online
1004,44663,3953.9884,1,online
1005,44664,3953.9884,1,online
1006,44665,772.5036,1,online
1007,44666,3953.9884,1,online
1008,44667,3953.9884,1,online
1009,44668,3953.9884,1,online
1010,44669,3729.364,1,online
1011,44670,3953.9884,1,online
1012,44671,3953.9884,1,online
1013,44672,3953.9884,1,online
1014,44673,3953.9884,1,online
1015,44674,3953.9884,1,online
1016,44675,772.5036,1,online
1017,44676,3953.9884,1,online
1018,44677,3953.9884,1,online
1019,44678,3953.9884,1,online
1020,44679,3756.989,1,online
1021,44680,3953.9884,1,online
1022,44681,772.5036,1,online
1023,44682,3953.9884,1,online
1024,44683,3953.9884,1,online
1025,44684,3953.9884,1,online
1026,44685,3953.9884,1,online
1027,44686,3953.9884,1,online
1028,44687,772.5036,1,online
1029,44688,3953.9884,1,online
1030,44689,3953.9884,1,online
1031,44690,3756.989,1,online
1032,44691,3756.989,1,online
1033,44692,3953.9884,1,online
1034,44693,3953.9884,1,online
1035,44694,3953.9884,1,online
1036,44695,3756.989,1,online
1037,44696,3953.9884,1,online
1038,44697,3953.9884,1,online
1039,44698,772.5036,1,online
1040,44699,3953.9884,1,online
1041,44700,3953.9884,1,online
1042,44701,772.5036,1,online
1043,44702,3953.9884,1,online
1044,44703,3953.9884,1,online
1045,44704,3729.364,1,online
1046,44705,3953.9884,1,online
1047,44706,3953.9884,1,online
1048,44707,3953.9884,1,online
1049,44708,3729.364,1,online
1050,44709,3953.9884,1,online
1051,44710,3953.9884,1,online
1052,44711,3953.9884,1,online
1053,44712,3729.364,1,online
1054,44713,3953.9884,1,online
1055,44714,3953.9884,1,online
1056,44715,3953.9884,1,online
1057,44716,3953.9884,1,online
1058,44717,772.5036,1,online
1059,44718,3953.9884,1,online
1060,44719,3953.9884,1,online
1061,44720,3953.9884,1,online
1062,44721,772.5036,1,online
1063,44722,3953.9884,1,online
1064,44723,3756.989,1,online
1065,44724,3953.9884,1,online
1066,44725,3756.989,1,online
1067,44726,772.5036,1,online
1068,44727,3953.9884,1,online
1069,44728,3756.989,1,online
1070,44729,3953.9884,1,online
1071,44730,3953.9884,1,online
1072,44731,3953.9884,1,online
1073,44732,3953.9884,1,online
1074,44733,3953.9884,1,online
1075,44734,3953.9884,1,online
1076,44735,3953.9884,1,online
1077,44736,772.5036,1,online
1078,44737,3953.9884,1,online
1079,44738,3953.9884,1,online
1080,44739,3953.9884,1,online
1081,44740,7477.8508,9,offline
1082,44741,4594.0664,2,offline
1083,44742,45203.3586,27,offline
1084,44743,47591.4489,8,offline
1085,44744,33494.5097,25,offline
1086,44745,29481.2747,15,offline
1087,44746,16090.2705,7,offline
1088,44747,11702.304,9,offline
1089,44748,985.018,1,offline
1090,44749,51628.2811,33,offline
1091,44750,100237.4063,24,offline
1092,44751,537.9491,3,offline
1093,44752,14594.634,9,offline
1094,44753,2587.9204,3,offline
1095,44754,12197.4254,14,offline
1096,44755,32001.1813,25,offline
1097,44756,15780.2862,17,offline
1098,44757,42338.3846,9,offline
1099,44758,28848.4215,27,offline
1100,44759,6908.4859,5,offline
1101,44760,5861.3493,4,offline
1102,44761,92470.0936,12,offline
1103,44762,104545.315,21,offline
1104,44763,3790.7869,7,offline
1105,44764,2401.9502,3,offline
1106,44765,6553.8361,11,offline
1107,44766,4619.4599,4,offline
1108,44767,34465.5095,11,offline
1109,44768,24320.2543,26,offline
1110,44769,207.7582,1,offline
1111,44770,11690.7511,8,offline
1112,44771,78461.0295,32,offline
1113,44772,75865.1515,35,offline
1114,44773,23472.6843,23,offline
1115,44774,14020.6584,9,offline
1116,44775,2480.2443,4,offline
1117,44776,53342.2783,16,offline
1118,44777,112067.3649,20,offline
1119,44778,48307.2468,21,offline
1120,44779,36676.5854,9,offline
1121,44780,28866.9646,19,offline
1122,44781,478.0872,2,offline
1123,44782,32915.1222,21,offline
1124,44783,33340.8184,16,offline
1125,44784,2931.9869,4,offline
1126,44785,160.605,1,offline
1127,44786,2645.4188,2,offline
1128,44787,52005.1806,17,offline
1129,44788,97765.7518,14,offline
1130,44789,875.427,2,offline
1131,44790,944.6214,1,offline
1132,44791,16323.4531,19,offline
1133,44792,39130.2034,11,offline
1134,44793,2401.9502,3,offline
1135,44794,4560.2864,1,offline
1136,44795,117373.1283,20,offline
1137,44796,15396.7194,8,offline
1138,44797,67518.8195,32,offline
1139,44798,37650.6136,13,offline
1140,44799,45857.3386,10,offline
1141,44800,19265.5486,6,offline
1142,44801,54234.664,26,offline
1143,44802,5416.248,6,offline
1144,44803,3953.9884,1,online
1145,44804,3953.9884,1,online
1146,44805,3953.9884,1,online
1147,44806,3953.9884,1,online
1148,44807,3729.364,1,online
1149,44808,3953.9884,1,online
1150,44809,772.5036,1,online
1151,44810,3953.9884,1,online
1152,44811,3953.9884,1,online
1153,44812,3953.9884,1,online
1154,44813,3953.9884,1,online
1155,44814,3953.9884,1,online
1156,44815,3729.364,1,online
1157,44816,3953.9884,1,online
1158,44817,3953.9884,1,online
1159,44818,3953.9884,1,online
1160,44819,3953.9884,1,online
1161,44820,3729.364,1,online
1162,44821,3756.989,1,online
1163,44822,3953.9884,1,online
1164,44823,3953.9884,1,online
1165,44824,3953.9884,1,online
1166,44825,3953.9884,1,online
1167,44826,3953.9884,1,online
1168,44827,3756.989,1,online
1169,44828,3953.9884,1,online
1170,44829,772.5036,1,online
1171,44830,3953.9884,1,online
1172,44831,3729.364,1,online
1173,44832,3953.9884,1,online
1174,44833,3953.9884,1,online
1175,44834,3729.364,1,online
1176,44835,3953.9884,1,online
1177,44836,3953.9884,1,online
1178,44837,3953.9884,1,online
1179,44838,3953.9884,1,online
1180,44839,3953.9884,1,online
1181,44840,3953.9884,1,online
1182,44841,3953.9884,1,online
1183,44842,3953.9884,1,online
1184,44843,3953.9884,1,online
1185,44844,3953.9884,1,online
1186,44845,3953.9884,1,online
1187,44846,3953.9884,1,online
1188,44847,3756.989,1,online
1189,44848,3729.364,1,online
1190,44849,772.5036,1,online
1191,44850,772.5036,1,online
1192,44851,3953.9884,1,online
1193,44852,3953.9884,1,online
1194,44853,3729.364,1,online
1195,44854,3953.9884,1,online
1196,44855,772.5036,1,online
1197,44856,772.5036,1,online
1198,44857,3953.9884,1,online
1199,44858,3953.9884,1,online
1200,44859,3953.9884,1,online
1201,44860,3953.9884,1,online
1202,44861,3953.9884,1,online
1203,44862,3953.9884,1,online
1204,44863,3953.9884,1,online
1205,44864,3729.364,1,online
1206,44865,3729.364,1,online
1207,44866,3729.364,1,online
1208,44867,3953.9884,1,online
1209,44868,3953.9884,1,online
1210,44869,3953.9884,1,online
1211,44870,3953.9884,1,online
1212,44871,3756.989,1,online
1213,44872,3953.9884,1,online
1214,44873,3953.9884,1,online
1215,44874,772.5036,1,online
1216,44875,3953.9884,1,online
1217,44876,3953.9884,1,online
1218,44877,3953.9884,1,online
1219,44878,3953.9884,1,online
1220,44879,3953.9884,1,online
1221,44880,3953.9884,1,online
1222,44881,3953.9884,1,online
1223,44882,3953.9884,1,online
1224,44883,3953.9884,1,online
1225,44884,3953.9884,1,online
1226,44885,3953.9884,1,online
1227,44886,3953.9884,1,online
1228,44887,3953.9884,1,online
1229,44888,3953.9884,1,online
1230,44889,3729.364,1,online
1231,44890,3756.989,1,online
1232,44891,3953.9884,1,online
1233,44892,3953.9884,1,online
1234,44893,3953.9884,1,online
1235,44894,3729.364,1,online
1236,44895,3729.364,1,online
1237,44896,3756.989,1,online
1238,44897,3953.9884,1,online
1239,44898,3953.9884,1,online
1240,44899,3729.364,1,online
1241,44900,3953.9884,1,online
1242,44901,3953.9884,1,online
1243,44902,3953.9884,1,online
1244,44903,3953.9884,1,online
1245,44904,3729.364,1,online
1246,44905,3953.9884,1,online
1247,44906,3953.9884,1,online
1248,44907,772.5036,1,online
1249,44908,3953.9884,1,online
1250,44909,3953.9884,1,online
1251,44910,3756.989,1,online
1252,44911,3729.364,1,online
1253,44912,3953.9884,1,online
1254,44913,3953.9884,1,online
1255,44914,3953.9884,1,online
1256,44915,3953.9884,1,online
1257,44916,3953.9884,1,online
1258,44917,3953.9884,1,online
1259,44918,3729.364,1,online
1260,44919,3953.9884,1,online
1261,44920,772.5036,1,online
1262,44921,3953.9884,1,online
1263,44922,3953.9884,1,online
1264,44923,3953.9884,1,online
1265,44924,3953.9884,1,online
1266,44925,3953.9884,1,online
1267,44926,772.5036,1,online
1268,44927,3729.364,1,online
1269,44928,3953.9884,1,online
1270,44929,3953.9884,1,online
1271,44930,3953.9884,1,online
1272,44931,3953.9884,1,online
1273,44932,3953.9884,1,online
1274,44933,3953.9884,1,online
1275,44934,3953.9884,1,online
1276,44935,3953.9884,1,online
1277,44936,3953.9884,1,online
1278,44937,3953.9884,1,online
1279,44938,3953.9884,1,online
1280,44939,3953.9884,1,online
1281,44940,3953.9884,1,online
1282,44941,3953.9884,1,online
1283,44942,3953.9884,1,online
1284,44943,772.5036,1,online
1285,44944,772.5036,1,online
1286,44945,772.5036,1,online
1287,44946,3729.364,1,online
1288,44947,3756.989,1,online
1289,44948,3953.9884,1,online
1290,44949,3729.364,1,online
1291,44950,3953.9884,1,online
1292,44951,3953.9884,1,online
1293,44952,3729.364,1,online
1294,44953,3953.9884,1,online
1295,44954,3953.9884,1,online
1296,44955,772.5036,1,online
1297,44956,3729.364,1,online
1298,44957,3953.9884,1,online
1299,44958,772.5036,1,online
1300,44959,3953.9884,1,online
1301,44960,3953.9884,1,online
1302,44961,3953.9884,1,online
1303,44962,3953.9884,1,online
1304,44963,3756.989,1,online
1305,44964,772.5036,1,online
1306,44965,772.5036,1,online
1307,44966,3953.9884,1,online
1308,44967,3953.9884,1,online
1309,44968,772.5036,1,online
1310,44969,3953.9884,1,online
1311,44970,3953.9884,1,online
1312,44971,3953.9884,1,online
1313,44972,3953.9884,1,online
1314,44973,3953.9884,1,online
1315,44974,3953.9884,1,online
1316,44975,3953.9884,1,online
1317,44976,3953.9884,1,online
1318,44977,3953.9884,1,online
1319,44978,772.5036,1,online
1320,44979,3953.9884,1,online
1321,44980,3953.9884,1,online
1322,44981,3953.9884,1,online
1323,44982,3953.9884,1,online
1324,44983,3953.9884,1,online
1325,44984,3953.9884,1,online
1326,44985,3953.9884,1,online
1327,44986,772.5036,1,online
1328,44987,3953.9884,1,online
1329,44988,772.5036,1,online
1330,44989,3953.9884,1,online
1331,44990,772.5036,1,online
1332,44991,3953.9884,1,online
1333,44992,3953.9884,1,online
1334,44993,3729.364,1,online
1335,44994,3953.9884,1,online
1336,44995,3953.9884,1,online
1337,44996,3729.364,1,online
1338,44997,3953.9884,1,online
1339,44998,772.5036,1,online
1340,44999,3953.9884,1,online
1341,45000,3953.9884,1,online
1342,45001,3953.9884,1,online
1343,45002,3953.9884,1,online
1344,45003,3953.9884,1,online
1345,45004,3953.9884,1,online
1346,45005,3953.9884,1,online
1347,45006,3953.9884,1,online
1348,45007,3953.9884,1,online
1349,45008,3953.9884,1,online
1350,45009,772.5036,1,online
1351,45010,3953.9884,1,online
1352,45011,3953.9884,1,online
1353,45012,772.5036,1,online
1354,45013,3953.9884,1,online
1355,45014,772.5036,1,online
1356,45015,3756.989,1,online
1357,45016,3953.9884,1,online
1358,45017,3953.9884,1,online
1359,45018,3953.9884,1,online
1360,45019,3953.9884,1,online
1361,45020,3953.9884,1,online
1362,45021,3729.364,1,online
1363,45022,3729.364,1,online
1364,45023,3953.9884,1,online
1365,45024,3756.989,1,online
1366,45025,3953.9884,1,online
1367,45026,3756.989,1,online
1368,45027,3953.9884,1,online
1369,45028,3953.9884,1,online
1370,45029,3953.9884,1,online
1371,45030,3729.364,1,online
1372,45031,3953.9884,1,online
1373,45032,3953.9884,1,online
1374,45033,3953.9884,1,online
1375,45034,3953.9884,1,online
1376,45035,3953.9884,1,online
1377,45036,3953.9884,1,online
1378,45037,772.5036,1,online
1379,45038,30553.6572,15,offline
1380,45039,31221.5327,19,offline
1381,45040,472.3108,1,offline
1382,45041,472.3108,1,offline
1383,45042,45769.7268,7,offline
1384,45043,36680.7029,8,offline
1385,45044,5695.1541,6,offline
1386,45045,16058.1495,6,offline
1387,45046,944.6214,2,offline
1388,45047,44560.403,26,offline
1389,45048,6899.6033,4,offline
1390,45049,1555.7138,5,offline
1391,45050,4843.999,3,offline
1392,45051,3386.9682,3,offline
1393,45052,31989.5654,5,offline
1394,45053,21748.2094,17,offline
1395,45054,14924.4086,8,offline
1396,45055,22229.2505,17,offline
1397,45056,43525.5187,9,offline
1398,45057,25034.2304,17,offline
1399,45058,6180.436,7,offline
1400,45059,35223.3705,17,offline
1401,45060,26962.8476,19,offline
1402,45061,82490.9371,11,offline
1403,45062,17837.328,20,offline
1404,45063,12522.4584,8,offline
1405,45064,59713.6183,10,offline
1406,45065,27052.2013,15,offline
1407,45066,472.3108,1,offline
1408,45067,3484.078,6,offline
1409,45068,2401.9502,3,offline
1410,45069,27645.7018,14,offline
1411,45070,31637.8485,18,offline
1412,45071,6733.5399,5,offline
1413,45072,2361.5536,3,offline
1414,45073,472.3108,1,offline
1415,45074,27058.3881,24,offline
1416,45075,13771.7748,4,offline
1417,45076,9192.2504,4,offline
1418,45077,21263.0024,8,offline
1419,45078,3953.9884,1,online
1420,45079,3953.9884,1,online
1421,45080,772.5036,1,online
1422,45081,772.5036,1,online
1423,45082,3729.364,1,online
1424,45083,3953.9884,1,online
1425,45084,3953.9884,1,online
1426,45085,3953.9884,1,online
1427,45086,3953.9884,1,online
1428,45087,3729.364,1,online
1429,45088,3756.989,1,online
1430,45089,3729.364,1,online
1431,45090,3953.9884,1,online
1432,45091,3953.9884,1,online
1433,45092,3953.9884,1,online
1434,45093,3953.9884,1,online
1435,45094,3953.9884,1,online
1436,45095,3756.989,1,online
1437,45096,3953.9884,1,online
1438,45097,3953.9884,1,online
1439,45098,3953.9884,1,online
1440,45099,3953.9884,1,online
1441,45100,772.5036,1,online
1442,45101,3953.9884,1,online
1443,45102,3953.9884,1,online
1444,45103,3953.9884,1,online
1445,45104,3953.9884,1,online
1446,45105,3953.9884,1,online
1447,45106,3729.364,1,online
1448,45107,3953.9884,1,online
1449,45108,3953.9884,1,online
1450,45109,3953.9884,1,online
1451,45110,3953.9884,1,online
1452,45111,772.5036,1,online
1453,45112,772.5036,1,online
1454,45113,3953.9884,1,online
1455,45114,3953.9884,1,online
1456,45115,3729.364,1,online
1457,45116,3953.9884,1,online
1458,45117,772.5036,1,online
1459,45118,3953.9884,1,online
1460,45119,3953.9884,1,online
1461,45120,3756.989,1,online
1462,45121,3953.9884,1,online
1463,45122,3953.9884,1,online
1464,45123,3953.9884,1,online
1465,45124,3953.9884,1,online
1466,45125,3953.9884,1,online
1467,45126,3953.9884,1,online
1468,45127,3953.9884,1,online
1469,45128,3953.9884,1,online
1470,45129,3729.364,1,online
1471,45130,3953.9884,1,online
1472,45131,3756.989,1,online
1473,45132,3729.364,1,online
1474,45133,3953.9884,1,online
1475,45134,3953.9884,1,online
1476,45135,3953.9884,1,online
1477,45136,3953.9884,1,online
1478,45137,3953.9884,1,online
1479,45138,3729.364,1,online
1480,45139,3953.9884,1,online
1481,45140,3953.9884,1,online
1482,45141,3953.9884,1,online
1483,45142,3953.9884,1,online
1484,45143,3953.9884,1,online
1485,45144,3953.9884,1,online
1486,45145,3953.9884,1,online
1487,45146,3953.9884,1,online
1488,45147,3953.9884,1,online
1489,45148,772.5036,1,online
1490,45149,3953.9884,1,online
1491,45150,3756.989,1,online
1492,45151,3953.9884,1,online
1493,45152,3953.9884,1,online
1494,45153,3953.9884,1,online
1495,45154,3953.9884,1,online
1496,45155,3953.9884,1,online
1497,45156,3756.989,1,online
1498,45157,3756.989,1,online
1499,45158,3756.989,1,online
1500,45159,3729.364,1,online
1501,45160,3953.9884,1,online
1502,45161,3729.364,1,online
1503,45162,3953.9884,1,online
1504,45163,772.5036,1,online
1505,45164,3729.364,1,online
1506,45165,3953.9884,1,online
1507,45166,3953.9884,1,online
1508,45167,3953.9884,1,online
1509,45168,3953.9884,1,online
1510,45169,3953.9884,1,online
1511,45170,3729.364,1,online
1512,45171,3756.989,1,online
1513,45172,772.5036,1,online
1514,45173,3953.9884,1,online
1515,45174,3953.9884,1,online
1516,45175,3953.9884,1,online
1517,45176,3953.9884,1,online
1518,45177,3953.9884,1,online
1519,45178,3756.989,1,online
1520,45179,3729.364,1,online
