,SalesOrderID,OrderDate,ShipDate
734,44393,2011-09-12,2011-09-19
735,44394,2011-09-12,2011-09-19
736,44395,2011-09-12,2011-09-19
737,44396,2011-09-12,2011-09-19
738,44397,2011-09-12,2011-09-19
739,44398,2011-09-12,2011-09-19
740,44399,2011-09-13,2011-09-20
741,44400,2011-09-13,2011-09-20
742,44401,2011-09-13,2011-09-20
743,44402,2011-09-14,2011-09-21
744,44403,2011-09-14,2011-09-21
745,44404,2011-09-15,2011-09-22
746,44405,2011-09-15,2011-09-22
747,44406,2011-09-15,2011-09-22
748,44407,2011-09-15,2011-09-22
749,44408,2011-09-15,2011-09-22
750,44409,2011-09-15,2011-09-22
751,44410,2011-09-16,2011-09-23
752,44411,2011-09-16,2011-09-23
753,44412,2011-09-16,2011-09-23
754,44413,2011-09-17,2011-09-24
755,44414,2011-09-17,2011-09-24
756,44415,2011-09-17,2011-09-24
757,44416,2011-09-17,2011-09-24
758,44417,2011-09-17,2011-09-24
759,44418,2011-09-17,2011-09-24
760,44419,2011-09-17,2011-09-24
761,44420,2011-09-17,2011-09-24
762,44421,2011-09-18,2011-09-25
763,44422,2011-09-18,2011-09-25
764,44423,2011-09-18,2011-09-25
765,44424,2011-09-18,2011-09-25
766,44425,2011-09-18,2011-09-25
767,44426,2011-09-19,2011-09-26
768,44427,2011-09-19,2011-09-26
769,44428,2011-09-19,2011-09-26
770,44429,2011-09-19,2011-09-26
771,44430,2011-09-19,2011-09-26
772,44431,2011-09-19,2011-09-26
773,44432,2011-09-20,2011-09-27
774,44433,2011-09-20,2011-09-27
775,44434,2011-09-20,2011-09-27
776,44435,2011-09-21,2011-09-28
777,44436,2011-09-21,2011-09-28
778,44437,2011-09-21,2011-09-28
779,44438,2011-09-21,2011-09-28
780,44439,2011-09-22,2011-09-29
781,44440,2011-09-22,2011-09-29
782,44441,2011-09-22,2011-09-29
783,44442,2011-09-22,2011-09-29
784,44443,2011-09-22,2011-09-29
785,44444,2011-09-24,2011-10-01
786,44445,2011-09-25,2011-10-02
787,44446,2011-09-25,2011-10-02
788,44447,2011-09-26,2011-10-03
789,44448,2011-09-26,2011-10-03
790,44449,2011-09-26,2011-10-03
791,44450,2011-09-26,2011-10-03
792,44451,2011-09-26,2011-10-03
793,44452,2011-09-26,2011-10-03
794,44453,2011-09-26,2011-10-03
795,44454,2011-09-26,2011-10-03
796,44455,2011-09-26,2011-10-03
797,44456,2011-09-26,2011-10-03
798,44457,2011-09-27,2011-10-04
799,44458,2011-09-27,2011-10-04
800,44459,2011-09-27,2011-10-04
801,44460,2011-09-27,2011-10-04
802,44461,2011-09-27,2011-10-04
803,44462,2011-09-28,2011-10-05
804,44463,2011-09-28,2011-10-05
805,44464,2011-09-28,2011-10-05
806,44465,2011-09-28,2011-10-05
807,44466,2011-09-28,2011-10-05
808,44467,2011-09-28,2011-10-05
809,44468,2011-09-28,2011-10-05
810,44469,2011-09-28,2011-10-05
811,44470,2011-09-28,2011-10-05
812,44471,2011-09-28,2011-10-05
813,44472,2011-09-29,2011-10-06
814,44473,2011-09-29,2011-10-06
815,44474,2011-09-29,2011-10-06
816,44475,2011-09-29,2011-10-06
817,44476,2011-09-29,2011-10-06
818,44477,2011-09-29,2011-10-06
819,44478,2011-09-29,2011-10-06
820,44479,2011-09-30,2011-10-07
821,44480,2011-09-30,2011-10-07
822,44481,2011-10-01,2011-10-08
823,44482,2011-10-01,2011-10-08
824,44483,2011-10-01,2011-10-08
825,44484,2011-10-01,2011-10-08
826,44485,2011-10-01,2011-10-08
827,44486,2011-10-01,2011-10-08
828,44487,2011-10-01,2011-10-08
829,44488,2011-10-01,2011-10-08
830,44489,2011-10-01,2011-10-08
831,44490,2011-10-01,2011-10-08
832,44491,2011-10-01,2011-10-08
833,44492,2011-10-01,2011-10-08
834,44493,2011-10-01,2011-10-08
835,44494,2011-10-01,2011-10-08
836,44495,2011-10-01,2011-10-08
837,44496,2011-10-01,2011-10-08
838,44497,2011-10-01,2011-10-08
839,44498,2011-10-01,2011-10-08
840,44499,2011-10-01,2011-10-08
841,44500,2011-10-01,2011-10-08
842,44501,2011-10-01,2011-10-08
843,44502,2011-10-01,2011-10-08
844,44503,2011-10-01,2011-10-08
845,44504,2011-10-01,2011-10-08
846,44505,2011-10-01,2011-10-08
847,44506,2011-10-01,2011-10-08
848,44507,2011-10-01,2011-10-08
849,44508,2011-10-01,2011-10-08
850,44509,2011-10-01,2011-10-08
851,44510,2011-10-01,2011-10-08
852,44511,2011-10-01,2011-10-08
853,44512,2011-10-01,2011-10-08
854,44513,2011-10-01,2011-10-08
855,44514,2011-10-01,2011-10-08
856,44515,2011-10-01,2011-10-08
857,44516,2011-10-01,2011-10-08
858,44517,2011-10-01,2011-10-08
859,44518,2011-10-01,2011-10-08
860,44519,2011-10-01,2011-10-08
861,44520,2011-10-01,2011-10-08
862,44521,2011-10-01,2011-10-08
863,44522,2011-10-01,2011-10-08
864,44523,2011-10-01,2011-10-08
865,44524,2011-10-01,2011-10-08
866,44525,2011-10-01,2011-10-08
867,44526,2011-10-01,2011-10-08
868,44527,2011-10-01,2011-10-08
869,44528,2011-10-01,2011-10-08
870,44529,2011-10-01,2011-10-08
871,44530,2011-10-01,2011-10-08
872,44531,2011-10-01,2011-10-08
873,44532,2011-10-01,2011-10-08
874,44533,2011-10-01,2011-10-08
875,44534,2011-10-01,2011-10-08
876,44535,2011-10-01,2011-10-08
877,44536,2011-10-01,2011-10-08
878,44537,2011-10-01,2011-10-08
879,44538,2011-10-01,2011-10-08
880,44539,2011-10-01,2011-10-08
881,44540,2011-10-01,2011-10-08
882,44541,2011-10-01,2011-10-08
883,44542,2011-10-01,2011-10-08
884,44543,2011-10-01,2011-10-08
885,44544,2011-10-01,2011-10-08
886,44545,2011-10-01,2011-10-08
887,44546,2011-10-01,2011-10-08
888,44547,2011-10-01,2011-10-08
889,44548,2011-10-01,2011-10-08
890,44549,2011-10-01,2011-10-08
891,44550,2011-10-01,2011-10-08
892,44551,2011-10-01,2011-10-08
893,44552,2011-10-01,2011-10-08
894,44553,2011-10-01,2011-10-08
895,44554,2011-10-01,2011-10-08
896,44555,2011-10-01,2011-10-08
897,44556,2011-10-01,2011-10-08
898,44557,2011-10-01,2011-10-08
899,44558,2011-10-01,2011-10-08
900,44559,2011-10-01,2011-10-08
901,44560,2011-10-01,2011-10-08
902,44561,2011-10-01,2011-10-08
903,44562,2011-10-01,2011-10-08
904,44563,2011-10-01,2011-10-08
905,44564,2011-10-01,2011-10-08
906,44565,2011-10-01,2011-10-08
907,44566,2011-10-01,2011-10-08
908,44567,2011-10-01,2011-10-08
909,44568,2011-10-01,2011-10-08
910,44569,2011-10-01,2011-10-08
911,44570,2011-10-01,2011-10-08
912,44571,2011-10-01,2011-10-08
913,44572,2011-10-01,2011-10-08
914,44573,2011-10-01,2011-10-08
915,44574,2011-10-01,2011-10-08
916,44575,2011-10-01,2011-10-08
917,44576,2011-10-01,2011-10-08
918,44577,2011-10-02,2011-10-09
919,44578,2011-10-02,2011-10-09
920,44579,2011-10-02,2011-10-09
921,44580,2011-10-03,2011-10-10
922,44581,2011-10-03,2011-10-10
923,44582,2011-10-03,2011-10-10
924,44583,2011-10-03,2011-10-10
925,44584,2011-10-04,2011-10-11
926,44585,2011-10-04,2011-10-11
927,44586,2011-10-04,2011-10-11
928,44587,2011-10-04,2011-10-11
929,44588,2011-10-04,2011-10-11
930,44589,2011-10-04,2011-10-11
931,44590,2011-10-05,2011-10-12
932,44591,2011-10-05,2011-10-12
933,44592,2011-10-05,2011-10-12
934,44593,2011-10-05,2011-10-12
935,44594,2011-10-05,2011-10-12
936,44595,2011-10-05,2011-10-12
937,44596,2011-10-05,2011-10-12
938,44597,2011-10-06,2011-10-13
939,44598,2011-10-06,2011-10-13
940,44599,2011-10-06,2011-10-13
941,44600,2011-10-06,2011-10-13
942,44601,2011-10-06,2011-10-13
943,44602,2011-10-07,2011-10-14
944,44603,2011-10-07,2011-10-14
945,44604,2011-10-07,2011-10-14
946,44605,2011-10-07,2011-10-14
947,44606,2011-10-07,2011-10-14
948,44607,2011-10-07,2011-10-14
949,44608,2011-10-07,2011-10-14
950,44609,2011-10-07,2011-10-14
951,44610,2011-10-07,2011-10-14
952,44611,2011-10-08,2011-10-15
953,44612,2011-10-08,2011-10-15
954,44613,2011-10-08,2011-10-15
955,44614,2011-10-08,2011-10-15
956,44615,2011-10-08,2011-10-15
957,44616,2011-10-08,2011-10-15
958,44617,2011-10-08,2011-10-15
959,44618,2011-10-08,2011-10-15
960,44619,2011-10-09,2011-10-16
961,44620,2011-10-09,2011-10-16
962,44621,2011-10-09,2011-10-16
963,44622,2011-10-09,2011-10-16
964,44623,2011-10-10,2011-10-17
965,44624,2011-10-10,2011-10-17
966,44625,2011-10-10,2011-10-17
967,44626,2011-10-10,2011-10-17
968,44627,2011-10-10,2011-10-17
969,44628,2011-10-10,2011-10-17
970,44629,2011-10-10,2011-10-17
971,44630,2011-10-11,2011-10-18
972,44631,2011-10-11,2011-10-18
973,44632,2011-10-11,2011-10-18
974,44633,2011-10-11,2011-10-18
975,44634,2011-10-11,2011-10-18
976,44635,2011-10-11,2011-10-18
977,44636,2011-10-12,2011-10-19
978,44637,2011-10-12,2011-10-19
979,44638,2011-10-12,2011-10-19
980,44639,2011-10-12,2011-10-19
981,44640,2011-10-12,2011-10-19
982,44641,2011-10-12,2011-10-19
983,44642,2011-10-12,2011-10-19
984,44643,2011-10-13,2011-10-20
985,44644,2011-10-13,2011-10-20
986,44645,2011-10-13,2011-10-20
987,44646,2011-10-13,2011-10-20
988,44647,2011-10-13,2011-10-20
989,44648,2011-10-13,2011-10-20
990,44649,2011-10-13,2011-10-20
991,44650,2011-10-13,2011-10-20
992,44651,2011-10-14,2011-10-21
993,44652,2011-10-14,2011-10-21
994,44653,2011-10-14,2011-10-21
995,44654,2011-10-14,2011-10-21
996,44655,2011-10-14,2011-10-21
997,44656,2011-10-14,2011-10-21
998,44657,2011-10-14,2011-10-21
999,44658,2011-10-14,2011-10-21
1000,44659,2011-10-14,2011-10-21
1001,44660,2011-10-15,2011-10-22
1002,44661,2011-10-15,2011-10-22
1003,44662,2011-10-15,2011-10-22
1004,44663,2011-10-15,2011-10-22
1005,44664,2011-10-15,2011-10-22
1006,44665,2011-10-15,2011-10-22
1007,44666,2011-10-16,2011-10-23
1008,44667,2011-10-16,2011-10-23
1009,44668,2011-10-16,2011-10-23
1010,44669,2011-10-16,2011-10-23
1011,44670,2011-10-16,2011-10-23
1012,44671,2011-10-16,2011-10-23
1013,44672,2011-10-16,2011-10-23
1014,44673,2011-10-17,2011-10-24
1015,44674,2011-10-17,2011-10-24
1016,44675,2011-10-17,2011-10-24
1017,44676,2011-10-17,2011-10-24
1018,44677,2011-10-18,2011-10-25
1019,44678,2011-10-18,2011-10-25
1020,44679,2011-10-18,2011-10-25
1021,44680,2011-10-19,2011-10-26
1022,44681,2011-10-19,2011-10-26
1023,44682,2011-10-19,2011-10-26
1024,44683,2011-10-19,2011-10-26
1025,44684,2011-10-19,2011-10-26
1026,44685,2011-10-19,2011-10-26
1027,44686,2011-10-20,2011-10-27
1028,44687,2011-10-20,2011-10-27
1029,44688,2011-10-20,2011-10-27
1030,44689,2011-10-20,2011-10-27
1031,44690,2011-10-20,2011-10-27
1032,44691,2011-10-21,2011-10-28
1033,44692,2011-10-21,2011-10-28
1034,44693,2011-10-21,2011-10-28
1035,44694,2011-10-21,2011-10-28
1036,44695,2011-10-21,2011-10-28
1037,44696,2011-10-21,2011-10-28
1038,44697,2011-10-22,2011-10-29
1039,44698,2011-10-22,2011-10-29
1040,44699,2011-10-23,2011-10-30
1041,44700,2011-10-23,2011-10-30
1042,44701,2011-10-23,2011-10-30
1043,44702,2011-10-23,2011-10-30
1044,44703,2011-10-24,2011-10-31
1045,44704,2011-10-24,2011-10-31
1046,44705,2011-10-24,2011-10-31
1047,44706,2011-10-24,2011-10-31
1048,44707,2011-10-24,2011-10-31
1049,44708,2011-10-24,2011-10-31
1050,44709,2011-10-24,2011-10-31
1051,44710,2011-10-25,2011-11-01
1052,44711,2011-10-25,2011-11-01
1053,44712,2011-10-25,2011-11-01
1054,44713,2011-10-26,2011-11-02
1055,44714,2011-10-26,2011-11-02
1056,44715,2011-10-26,2011-11-02
1057,44716,2011-10-26,2011-11-02
1058,44717,2011-10-26,2011-11-02
1059,44718,2011-10-26,2011-11-02
1060,44719,2011-10-27,2011-11-03
1061,44720,2011-10-27,2011-11-03
1062,44721,2011-10-27,2011-11-03
1063,44722,2011-10-28,2011-11-04
1064,44723,2011-10-28,2011-11-04
1065,44724,2011-10-28,2011-11-04
1066,44725,2011-10-28,2011-11-04
1067,44726,2011-10-28,2011-11-04
1068,44727,2011-10-28,2011-11-04
1069,44728,2011-10-28,2011-11-04
1070,44729,2011-10-29,2011-11-05
1071,44730,2011-10-29,2011-11-05
1072,44731,2011-10-29,2011-11-05
1073,44732,2011-10-29,2011-11-05
1074,44733,2011-10-29,2011-11-05
1075,44734,2011-10-30,2011-11-06
1076,44735,2011-10-30,2011-11-06
1077,44736,2011-10-30,2011-11-06
1078,44737,2011-10-30,2011-11-06
1079,44738,2011-10-30,2011-11-06
1080,44739,2011-10-30,2011-11-06
1081,44740,2011-10-31,2011-11-07
1082,44741,2011-10-31,2011-11-07
1083,44742,2011-10-31,2011-11-07
1084,44743,2011-10-31,2011-11-07
1085,44744,2011-10-31,2011-11-07
1086,44745,2011-10-31,2011-11-07
1087,44746,2011-10-31,2011-11-07
1088,44747,2011-10-31,2011-11-07
1089,44748,2011-10-31,2011-11-07
1090,44749,2011-10-31,2011-11-07
1091,44750,2011-10-31,2011-11-07
1092,44751,2011-10-31,2011-11-07
1093,44752,2011-10-31,2011-11-07
1094,44753,2011-10-31,2011-11-07
1095,44754,2011-10-31,2011-11-07
1096,44755,2011-10-31,2011-11-07
1097,44756,2011-10-31,2011-11-07
1098,44757,2011-10-31,2011-11-07
1099,44758,2011-10-31,2011-11-07
1100,44759,2011-10-31,2011-11-07
1101,44760,2011-10-31,2011-11-07
1102,44761,2011-10-31,2011-11-07
1103,44762,2011-10-31,2011-11-07
1104,44763,2011-10-31,2011-11-07
1105,44764,2011-10-31,2011-11-07
1106,44765,2011-10-31,2011-11-07
1107,44766,2011-10-31,2011-11-07
1108,44767,2011-10-31,2011-11-07
1109,44768,2011-10-31,2011-11-07
1110,44769,2011-10-31,2011-11-07
1111,44770,2011-10-31,2011-11-07
1112,44771,2011-10-31,2011-11-07
1113,44772,2011-10-31,2011-11-07
1114,44773,2011-10-31,2011-11-07
1115,44774,2011-10-31,2011-11-07
1116,44775,2011-10-31,2011-11-07
1117,44776,2011-10-31,2011-11-07
1118,44777,2011-10-31,2011-11-07
1119,44778,2011-10-31,2011-11-07
1120,44779,2011-10-31,2011-11-07
1121,44780,2011-10-31,2011-11-07
1122,44781,2011-10-31,2011-11-07
1123,44782,2011-10-31,2011-11-07
1124,44783,2011-10-31,2011-11-07
1125,44784,2011-10-31,2011-11-07
1126,44785,2011-10-31,2011-11-07
1127,44786,2011-10-31,2011-11-07
1128,44787,2011-10-31,2011-11-07
1129,44788,2011-10-31,2011-11-07
1130,44789,2011-10-31,2011-11-07
1131,44790,2011-10-31,2011-11-07
1132,44791,2011-10-31,2011-11-07
1133,44792,2011-10-31,2011-11-07
1134,44793,2011-10-31,2011-11-07
1135,44794,2011-10-31,2011-11-07
1136,44795,2011-10-31,2011-11-07
1137,44796,2011-10-31,2011-11-07
1138,44797,2011-10-31,2011-11-07
1139,44798,2011-10-31,2011-11-07
1140,44799,2011-10-31,2011-11-07
1141,44800,2011-10-31,2011-11-07
1142,44801,2011-10-31,2011-11-07
1143,44802,2011-10-31,2011-11-07
1144,44803,2011-10-31,2011-11-07
1145,44804,2011-10-31,2011-11-07
1146,44805,2011-10-31,2011-11-07
1147,44806,2011-10-31,2011-11-07
1148,44807,2011-10-31,2011-11-07
1149,44808,2011-11-01,2011-11-08
1150,44809,2011-11-01,2011-11-08
1151,44810,2011-11-01,2011-11-08
1152,44811,2011-11-01,2011-11-08
1153,44812,2011-11-01,2011-11-08
1154,44813,2011-11-01,2011-11-08
1155,44814,2011-11-01,2011-11-08
1156,44815,2011-11-01,2011-11-08
1157,44816,2011-11-02,2011-11-09
1158,44817,2011-11-02,2011-11-09
1159,44818,2011-11-02,2011-11-09
1160,44819,2011-11-02,2011-11-09
1161,44820,2011-11-02,2011-11-09
1162,44821,2011-11-02,2011-11-09
1163,44822,2011-11-02,2011-11-09
1164,44823,2011-11-02,2011-11-09
1165,44824,2011-11-02,2011-11-09
1166,44825,2011-11-02,2011-11-09
1167,44826,2011-11-03,2011-11-10
1168,44827,2011-11-03,2011-11-10
1169,44828,2011-11-03,2011-11-10
1170,44829,2011-11-03,2011-11-10
1171,44830,2011-11-03,2011-11-10
1172,44831,2011-11-04,2011-11-11
1173,44832,2011-11-04,2011-11-11
1174,44833,2011-11-04,2011-11-11
1175,44834,2011-11-04,2011-11-11
1176,44835,2011-11-04,2011-11-11
1177,44836,2011-11-04,2011-11-11
1178,44837,2011-11-05,2011-11-12
1179,44838,2011-11-05,2011-11-12
1180,44839,2011-11-05,2011-11-12
1181,44840,2011-11-05,2011-11-12
1182,44841,2011-11-05,2011-11-12
1183,44842,2011-11-06,2011-11-13
1184,44843,2011-11-06,2011-11-13
1185,44844,2011-11-06,2011-11-13
1186,44845,2011-11-06,2011-11-13
1187,44846,2011-11-06,2011-11-13
1188,44847,2011-11-06,2011-11-13
1189,44848,2011-11-07,2011-11-14
1190,44849,2011-11-07,2011-11-14
1191,44850,2011-11-07,2011-11-14
1192,44851,2011-11-07,2011-11-14
1193,44852,2011-11-07,2011-11-14
1194,44853,2011-11-07,2011-11-14
1195,44854,2011-11-07,2011-11-14
1196,44855,2011-11-07,2011-11-14
1197,44856,2011-11-07,2011-11-14
1198,44857,2011-11-07,2011-11-14
1199,44858,2011-11-07,2011-11-14
1200,44859,2011-11-07,2011-11-14
1201,44860,2011-11-07,2011-11-14
1202,44861,2011-11-07,2011-11-14
1203,44862,2011-11-07,2011-11-14
1204,44863,2011-11-07,2011-11-14
1205,44864,2011-11-07,2011-11-14
1206,44865,2011-11-07,2011-11-14
1207,44866,2011-11-07,2011-11-14
1208,44867,2011-11-08,2011-11-15
1209,44868,2011-11-08,2011-11-15
1210,44869,2011-11-08,2011-11-15
1211,44870,2011-11-08,2011-11-15
1212,44871,2011-11-08,2011-11-15
1213,44872,2011-11-09,2011-11-16
1214,44873,2011-11-09,2011-11-16
1215,44874,2011-11-10,2011-11-17
1216,44875,2011-11-10,2011-11-17
1217,44876,2011-11-10,2011-11-17
1218,44877,2011-11-10,2011-11-17
1219,44878,2011-11-10,2011-11-17
1220,44879,2011-11-10,2011-11-17
1221,44880,2011-11-10,2011-11-17
1222,44881,2011-11-10,2011-11-17
1223,44882,2011-11-10,2011-11-17
1224,44883,2011-11-10,2011-11-17
1225,44884,2011-11-10,2011-11-17
1226,44885,2011-11-11,2011-11-18
1227,44886,2011-11-11,2011-11-18
1228,44887,2011-11-11,2011-11-18
1229,44888,2011-11-11,2011-11-18
1230,44889,2011-11-12,2011-11-19
1231,44890,2011-11-12,2011-11-19
1232,44891,2011-11-12,2011-11-19
1233,44892,2011-11-12,2011-11-19
1234,44893,2011-11-12,2011-11-19
1235,44894,2011-11-12,2011-11-19
1236,44895,2011-11-12,2011-11-19
1237,44896,2011-11-12,2011-11-19
1238,44897,2011-11-12,2011-11-19
1239,44898,2011-11-12,2011-11-19
1240,44899,2011-11-12,2011-11-19
1241,44900,2011-11-13,2011-11-20
1242,44901,2011-11-13,2011-11-20
1243,44902,2011-11-13,2011-11-20
1244,44903,2011-11-13,2011-11-20
1245,44904,2011-11-13,2011-11-20
1246,44905,2011-11-14,2011-11-21
1247,44906,2011-11-14,2011-11-21
1248,44907,2011-11-14,2011-11-21
1249,44908,2011-11-14,2011-11-21
1250,44909,2011-11-14,2011-11-21
1251,44910,2011-11-14,2011-11-21
1252,44911,2011-11-14,2011-11-21
1253,44912,2011-11-14,2011-11-21
1254,44913,2011-11-14,2011-11-21
1255,44914,2011-11-14,2011-11-21
1256,44915,2011-11-14,2011-11-21
1257,44916,2011-11-14,2011-11-21
1258,44917,2011-11-15,2011-11-22
1259,44918,2011-11-15,2011-11-22
1260,44919,2011-11-15,2011-11-22
1261,44920,2011-11-15,2011-11-22
1262,44921,2011-11-15,2011-11-22
1263,44922,2011-11-15,2011-11-22
1264,44923,2011-11-15,2011-11-22
1265,44924,2011-11-16,2011-11-23
1266,44925,2011-11-16,2011-11-23
1267,44926,2011-11-16,2011-11-23
1268,44927,2011-11-16,2011-11-23
1269,44928,2011-11-17,2011-11-24
1270,44929,2011-11-17,2011-11-24
1271,44930,2011-11-17,2011-11-24
1272,44931,2011-11-17,2011-11-24
1273,44932,2011-11-17,2011-11-24
1274,44933,2011-11-17,2011-11-24
1275,44934,2011-11-18,2011-11-25
1276,44935,2011-11-18,2011-11-25
1277,44936,2011-11-18,2011-11-25
1278,44937,2011-11-18,2011-11-25
1279,44938,2011-11-18,2011-11-25
1280,44939,2011-11-18,2011-11-25
1281,44940,2011-11-18,2011-11-25
1282,44941,2011-11-18,2011-11-25
1283,44942,2011-11-18,2011-11-25
1284,44943,2011-11-18,2011-11-25
1285,44944,2011-11-18,2011-11-25
1286,44945,2011-11-18,2011-11-25
1287,44946,2011-11-18,2011-11-25
1288,44947,2011-11-18,2011-11-25
1289,44948,2011-11-19,2011-11-26
1290,44949,2011-11-19,2011-11-26
1291,44950,2011-11-19,2011-11-26
1292,44951,2011-11-19,2011-11-26
1293,44952,2011-11-19,2011-11-26
1294,44953,2011-11-19,2011-11-26
1295,44954,2011-11-19,2011-11-26
1296,44955,2011-11-19,2011-11-26
1297,44956,2011-11-19,2011-11-26
1298,44957,2011-11-20,2011-11-27
1299,44958,2011-11-20,2011-11-27
1300,44959,2011-11-20,2011-11-27
1301,44960,2011-11-20,2011-11-27
1302,44961,2011-11-20,2011-11-27
1303,44962,2011-11-20,2011-11-27
1304,44963,2011-11-20,2011-11-27
1305,44964,2011-11-20,2011-11-27
1306,44965,2011-11-20,2011-11-27
1307,44966,2011-11-20,2011-11-27
1308,44967,2011-11-21,2011-11-28
1309,44968,2011-11-21,2011-11-28
1310,44969,2011-11-21,2011-11-28
1311,44970,2011-11-21,2011-11-28
1312,44971,2011-11-21,2011-11-28
1313,44972,2011-11-21,2011-11-28
1314,44973,2011-11-21,2011-11-28
1315,44974,2011-11-22,2011-11-29
1316,44975,2011-11-22,2011-11-29
1317,44976,2011-11-22,2011-11-29
1318,44977,2011-11-22,2011-11-29
1319,44978,2011-11-22,2011-11-29
1320,44979,2011-11-22,2011-11-29
1321,44980,2011-11-22,2011-11-29
1322,44981,2011-11-22,2011-11-29
1323,44982,2011-11-23,2011-11-30
1324,44983,2011-11-23,2011-11-30
1325,44984,2011-11-23,2011-11-30
1326,44985,2011-11-23,2011-11-30
1327,44986,2011-11-23,2011-11-30
1328,44987,2011-11-24,2011-12-01
1329,44988,2011-11-24,2011-12-01
1330,44989,2011-11-24,2011-12-01
1331,44990,2011-11-24,2011-12-01
1332,44991,2011-11-24,2011-12-01
1333,44992,2011-11-24,2011-12-01
1334,44993,2011-11-24,2011-12-01
1335,44994,2011-11-25,2011-12-02
1336,44995,2011-11-25,2011-12-02
1337,44996,2011-11-25,2011-12-02
1338,44997,2011-11-25,2011-12-02
1339,44998,2011-11-25,2011-12-02
1340,44999,2011-11-25,2011-12-02
1341,45000,2011-11-25,2011-12-02
1342,45001,2011-11-25,2011-12-02
1343,45002,2011-11-26,2011-12-03
1344,45003,2011-11-26,2011-12-03
1345,45004,2011-11-26,2011-12-03
1346,45005,2011-11-26,2011-12-03
1347,45006,2011-11-27,2011-12-04
1348,45007,2011-11-27,2011-12-04
1349,45008,2011-11-27,2011-12-04
1350,45009,2011-11-27,2011-12-04
1351,45010,2011-11-27,2011-12-04
1352,45011,2011-11-27,2011-12-04
1353,45012,2011-11-27,2011-12-04
1354,45013,2011-11-27,2011-12-04
1355,45014,2011-11-27,2011-12-04
1356,45015,2011-11-27,2011-12-04
1357,45016,2011-11-28,2011-12-05
1358,45017,2011-11-28,2011-12-05
1359,45018,2011-11-28,2011-12-05
1360,45019,2011-11-28,2011-12-05
1361,45020,2011-11-28,2011-12-05
1362,45021,2011-11-28,2011-12-05
1363,45022,2011-11-28,2011-12-05
1364,45023,2011-11-28,2011-12-05
1365,45024,2011-11-29,2011-12-06
1366,45025,2011-11-29,2011-12-06
1367,45026,2011-11-29,2011-12-06
1368,45027,2011-11-29,2011-12-06
1369,45028,2011-11-29,2011-12-06
1370,45029,2011-11-29,2011-12-06
1371,45030,2011-11-29,2011-12-06
1372,45031,2011-11-30,2011-12-07
1373,45032,2011-11-30,2011-12-07
1374,45033,2011-11-30,2011-12-07
1375,45034,2011-11-30,2011-12-07
1376,45035,2011-11-30,2011-12-07
1377,45036,2011-11-30,2011-12-07
1378,45037,2011-11-30,2011-12-07
1379,45038,2011-12-01,2011-12-08
1380,45039,2011-12-01,2011-12-08
1381,45040,2011-12-01,2011-12-08
1382,45041,2011-12-01,2011-12-08
1383,45042,2011-12-01,2011-12-08
1384,45043,2011-12-01,2011-12-08
1385,45044,2011-12-01,2011-12-08
1386,45045,2011-12-01,2011-12-08
1387,45046,2011-12-01,2011-12-08
1388,45047,2011-12-01,2011-12-08
1389,45048,2011-12-01,2011-12-08
1390,45049,2011-12-01,2011-12-08
1391,45050,2011-12-01,2011-12-08
1392,45051,2011-12-01,2011-12-08
1393,45052,2011-12-01,2011-12-08
1394,45053,2011-12-01,2011-12-08
1395,45054,2011-12-01,2011-12-08
1396,45055,2011-12-01,2011-12-08
